customer_sk,customer_id,customer_name,dob,gender,kyc_type,kyc_number,onboard_date,status,loyalty_tier,city,state,country,email,phone,last_updated_ts,gdpr_opt_out
3828,CUST003828,Customer_3828,05-11-1999,F,Aadhaar,KYC00003828,18-09-2021,ACTIVE,Silver,Mumbai,Maharashtra,India,customer3828@mail.com,-9927350596,27:44.8,N
3829,CUST003829,Customer_3829,22-07-2005,F,PAN,KYC00003829,17-03-2018,ACTIVE,Silver,Hyderabad,Telangana,India,customer3829@mail.com,-9506441401,27:44.8,N
3830,CUST003830,Customer_3830,28-02-2009,F,PAN,KYC00003830,21-08-2024,ACTIVE,Gold,Hyderabad,Telangana,India,customer3830@mail.com,-9215675389,27:44.8,N
3831,CUST003831,Customer_3831,22-09-2008,F,Passport,KYC00003831,22-09-2019,ACTIVE,Silver,Bengaluru,Karnataka,India,customer3831@mail.com,-9254164882,27:44.8,N
3832,CUST003832,Customer_3832,01-10-1986,M,Aadhaar,KYC00003832,03-04-2021,ACTIVE,Gold,Hyderabad,Telangana,India,customer3832@mail.com,-9125528209,27:44.8,Y
3833,CUST003833,Customer_3833,08-06-1997,M,Passport,KYC00003833,27-01-2026,ACTIVE,Platinum,Bengaluru,Karnataka,India,customer3833@mail.com,-9705144962,27:44.8,Y
3834,CUST003834,Customer_3834,01-06-2006,F,Passport,KYC00003834,20-02-2023,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3834@mail.com,-9647610277,27:44.8,N
3835,CUST003835,Customer_3835,24-01-1998,F,PAN,KYC00003835,24-05-2022,ACTIVE,Silver,Mumbai,Maharashtra,India,customer3835@mail.com,-9317108232,27:44.8,N
3836,CUST003836,Customer_3836,08-10-2007,M,Passport,KYC00003836,01-09-2018,ACTIVE,Silver,Mumbai,Maharashtra,India,customer3836@mail.com,-9723052677,27:44.8,Y
3837,CUST003837,Customer_3837,10-03-1994,F,PAN,KYC00003837,24-11-2024,ACTIVE,Platinum,Bengaluru,Karnataka,India,customer3837@mail.com,-9342692838,27:44.8,Y
3838,CUST003838,Customer_3838,20-08-1996,M,Aadhaar,KYC00003838,16-05-2024,INACTIVE,Gold,Delhi,Delhi,India,customer3838@mail.com,-9391488481,27:44.8,N
3839,CUST003839,Customer_3839,05-01-1991,F,Passport,KYC00003839,08-03-2020,ACTIVE,Silver,Delhi,Delhi,India,customer3839@mail.com,-9660352429,27:44.8,N
3840,CUST003840,Customer_3840,07-09-1990,F,PAN,KYC00003840,27-01-2023,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer3840@mail.com,-9534028316,27:44.8,Y
3841,CUST003841,Customer_3841,11-08-1991,M,PAN,KYC00003841,03-06-2018,ACTIVE,Silver,Kolkata,West Bengal,India,customer3841@mail.com,-9408131572,27:44.8,Y
3842,CUST003842,Customer_3842,24-04-2001,F,Aadhaar,KYC00003842,23-02-2019,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3842@mail.com,-9184624196,27:44.8,N
3843,CUST003843,Customer_3843,17-06-2009,M,Aadhaar,KYC00003843,23-02-2019,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3843@mail.com,-9112855144,27:44.8,N
3844,CUST003844,Customer_3844,07-09-2002,F,Aadhaar,KYC00003844,27-06-2018,ACTIVE,Silver,Kolkata,West Bengal,India,customer3844@mail.com,-9333549370,27:44.8,Y
3845,CUST003845,Customer_3845,25-10-2007,F,Aadhaar,KYC00003845,14-06-2023,ACTIVE,Platinum,Delhi,Delhi,India,customer3845@mail.com,-9697938618,27:44.8,N
3846,CUST003846,Customer_3846,03-11-2002,M,Aadhaar,KYC00003846,30-07-2019,INACTIVE,Gold,Mumbai,Maharashtra,India,customer3846@mail.com,-9756591862,27:44.8,N
3847,CUST003847,Customer_3847,22-10-1996,F,Aadhaar,KYC00003847,29-09-2019,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3847@mail.com,-9271874486,27:44.8,N
3848,CUST003848,Customer_3848,28-01-2009,M,Aadhaar,KYC00003848,08-01-2024,INACTIVE,Silver,Hyderabad,Telangana,India,customer3848@mail.com,-9877589677,27:44.8,Y
3849,CUST003849,Customer_3849,13-11-2004,M,Aadhaar,KYC00003849,11-11-2018,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3849@mail.com,-9144616435,27:44.8,Y
3850,CUST003850,Customer_3850,04-02-1989,M,Passport,KYC00003850,17-09-2019,INACTIVE,Platinum,Kolkata,West Bengal,India,customer3850@mail.com,-9508718056,27:44.8,Y
3851,CUST003851,Customer_3851,14-08-1989,M,Passport,KYC00003851,08-06-2024,INACTIVE,Silver,Bengaluru,Karnataka,India,customer3851@mail.com,-9511495121,27:44.8,Y
3852,CUST003852,Customer_3852,30-12-1995,F,PAN,KYC00003852,16-08-2023,ACTIVE,Silver,Kolkata,West Bengal,India,customer3852@mail.com,-9974651430,27:44.8,Y
3853,CUST003853,Customer_3853,24-04-1998,F,Passport,KYC00003853,03-08-2025,ACTIVE,Gold,Hyderabad,Telangana,India,customer3853@mail.com,-9879838304,27:44.8,N
3854,CUST003854,Customer_3854,18-04-2009,M,Aadhaar,KYC00003854,17-09-2018,ACTIVE,Silver,Delhi,Delhi,India,customer3854@mail.com,-9381141636,27:44.8,Y
3855,CUST003855,Customer_3855,07-05-1988,M,PAN,KYC00003855,14-10-2023,ACTIVE,Silver,Bengaluru,Karnataka,India,customer3855@mail.com,-9703832536,27:44.8,Y
3856,CUST003856,Customer_3856,08-08-1984,F,PAN,KYC00003856,27-10-2025,ACTIVE,Silver,Bengaluru,Karnataka,India,customer3856@mail.com,-9438081318,27:44.8,Y
3857,CUST003857,Customer_3857,05-07-2010,M,Aadhaar,KYC00003857,01-07-2021,INACTIVE,Silver,Delhi,Delhi,India,customer3857@mail.com,-9639370553,27:44.8,N
3858,CUST003858,Customer_3858,24-03-1984,F,PAN,KYC00003858,02-05-2022,INACTIVE,Silver,Delhi,Delhi,India,customer3858@mail.com,-9417733197,27:44.8,N
3859,CUST003859,Customer_3859,15-09-1993,M,PAN,KYC00003859,21-03-2020,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer3859@mail.com,-9969005167,27:44.8,N
3860,CUST003860,Customer_3860,10-05-1996,F,Aadhaar,KYC00003860,28-05-2019,ACTIVE,Gold,Delhi,Delhi,India,customer3860@mail.com,-9452318495,27:44.8,N
3861,CUST003861,Customer_3861,22-03-1996,M,Aadhaar,KYC00003861,20-02-2026,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3861@mail.com,-9338890411,27:44.8,Y
3862,CUST003862,Customer_3862,29-01-1996,F,Passport,KYC00003862,13-01-2025,INACTIVE,Silver,Delhi,Delhi,India,customer3862@mail.com,-9748828385,27:44.8,Y
3863,CUST003863,Customer_3863,17-06-2011,M,Passport,KYC00003863,25-07-2020,INACTIVE,Platinum,Mumbai,Maharashtra,India,customer3863@mail.com,-9760212218,27:44.8,N
3864,CUST003864,Customer_3864,02-07-1992,F,Aadhaar,KYC00003864,18-10-2018,ACTIVE,Gold,Kolkata,West Bengal,India,customer3864@mail.com,-9118169101,27:44.8,Y
3865,CUST003865,Customer_3865,21-04-2003,F,Aadhaar,KYC00003865,15-08-2020,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer3865@mail.com,-9793533797,27:44.8,Y
3866,CUST003866,Customer_3866,05-02-2006,F,PAN,KYC00003866,25-12-2018,ACTIVE,Silver,Bengaluru,Karnataka,India,customer3866@mail.com,-9128735625,27:44.8,N
3867,CUST003867,Customer_3867,27-01-1999,F,Aadhaar,KYC00003867,23-01-2019,ACTIVE,Gold,Hyderabad,Telangana,India,customer3867@mail.com,-9342514604,27:44.8,N
3868,CUST003868,Customer_3868,05-08-2001,F,PAN,KYC00003868,09-09-2018,ACTIVE,Gold,Kolkata,West Bengal,India,customer3868@mail.com,-9412021848,27:44.8,N
3869,CUST003869,Customer_3869,21-01-2011,F,Passport,KYC00003869,31-03-2022,ACTIVE,Platinum,Delhi,Delhi,India,customer3869@mail.com,-9370932492,27:44.8,Y
3870,CUST003870,Customer_3870,16-09-1984,M,Aadhaar,KYC00003870,13-03-2019,ACTIVE,Silver,Delhi,Delhi,India,customer3870@mail.com,-9589620705,27:44.8,N
3871,CUST003871,Customer_3871,22-05-1987,F,Aadhaar,KYC00003871,27-06-2020,INACTIVE,Gold,Kolkata,West Bengal,India,customer3871@mail.com,-9716458724,27:44.8,N
3872,CUST003872,Customer_3872,06-01-1993,M,PAN,KYC00003872,25-12-2022,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3872@mail.com,-9179332651,27:44.8,N
3873,CUST003873,Customer_3873,26-11-2009,F,PAN,KYC00003873,30-05-2018,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3873@mail.com,-9125368189,27:44.8,Y
3874,CUST003874,Customer_3874,10-03-1996,F,Aadhaar,KYC00003874,19-12-2018,ACTIVE,Gold,Kolkata,West Bengal,India,customer3874@mail.com,-9735567104,27:44.8,N
3875,CUST003875,Customer_3875,11-09-1996,M,PAN,KYC00003875,13-08-2020,ACTIVE,Platinum,Delhi,Delhi,India,customer3875@mail.com,-9706282465,27:44.8,N
3876,CUST003876,Customer_3876,12-07-1999,F,PAN,KYC00003876,26-07-2020,ACTIVE,Gold,Hyderabad,Telangana,India,customer3876@mail.com,-9933389916,27:44.8,Y
3877,CUST003877,Customer_3877,02-09-1994,F,PAN,KYC00003877,06-01-2018,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3877@mail.com,-9762701346,27:44.8,Y
3878,CUST003878,Customer_3878,08-04-2012,F,Aadhaar,KYC00003878,28-05-2020,INACTIVE,Platinum,Delhi,Delhi,India,customer3878@mail.com,-9219902677,27:44.8,N
3879,CUST003879,Customer_3879,21-08-2004,M,PAN,KYC00003879,05-02-2023,ACTIVE,Platinum,Hyderabad,Telangana,India,customer3879@mail.com,-9425814601,27:44.8,N
3880,CUST003880,Customer_3880,09-02-1991,F,Passport,KYC00003880,22-07-2023,ACTIVE,Silver,Hyderabad,Telangana,India,customer3880@mail.com,-9951240787,27:44.8,N
3881,CUST003881,Customer_3881,14-01-2001,F,Passport,KYC00003881,24-09-2020,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer3881@mail.com,-9807438006,27:44.8,N
3882,CUST003882,Customer_3882,30-06-2004,M,Aadhaar,KYC00003882,12-11-2025,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3882@mail.com,-9393646370,27:44.8,Y
3883,CUST003883,Customer_3883,08-10-2005,F,Aadhaar,KYC00003883,17-05-2018,INACTIVE,Silver,Kolkata,West Bengal,India,customer3883@mail.com,-9492228450,27:44.8,N
3884,CUST003884,Customer_3884,03-12-2012,M,Aadhaar,KYC00003884,26-07-2020,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer3884@mail.com,-9752324846,27:44.8,Y
3885,CUST003885,Customer_3885,12-08-1989,F,PAN,KYC00003885,20-10-2021,ACTIVE,Gold,Kolkata,West Bengal,India,customer3885@mail.com,-9848919759,27:44.8,Y
3886,CUST003886,Customer_3886,18-12-1995,F,Aadhaar,KYC00003886,30-06-2022,ACTIVE,Platinum,Bengaluru,Karnataka,India,customer3886@mail.com,-9674575016,27:44.8,N
3887,CUST003887,Customer_3887,22-09-1988,F,Passport,KYC00003887,17-01-2025,ACTIVE,Gold,Kolkata,West Bengal,India,customer3887@mail.com,-9621835891,27:44.8,Y
3888,CUST003888,Customer_3888,18-01-2011,M,Aadhaar,KYC00003888,02-06-2025,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3888@mail.com,-9846905681,27:44.8,Y
3889,CUST003889,Customer_3889,07-06-2008,F,Aadhaar,KYC00003889,16-07-2024,ACTIVE,Gold,Hyderabad,Telangana,India,customer3889@mail.com,-9445910372,27:44.8,Y
3890,CUST003890,Customer_3890,03-04-2013,M,Aadhaar,KYC00003890,08-04-2018,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer3890@mail.com,-9157548136,27:44.8,Y
3891,CUST003891,Customer_3891,29-01-2014,M,PAN,KYC00003891,25-06-2025,ACTIVE,Silver,Kolkata,West Bengal,India,customer3891@mail.com,-9978295236,27:44.8,N
3892,CUST003892,Customer_3892,24-06-1987,F,PAN,KYC00003892,25-07-2024,INACTIVE,Silver,Delhi,Delhi,India,customer3892@mail.com,-9703279722,27:44.8,N
3893,CUST003893,Customer_3893,19-02-2012,M,PAN,KYC00003893,26-12-2018,ACTIVE,Silver,Bengaluru,Karnataka,India,customer3893@mail.com,-9150335618,27:44.8,Y
3894,CUST003894,Customer_3894,31-10-1992,F,Passport,KYC00003894,18-03-2022,ACTIVE,Platinum,Hyderabad,Telangana,India,customer3894@mail.com,-9837229389,27:44.8,N
3895,CUST003895,Customer_3895,25-11-1989,M,Passport,KYC00003895,12-06-2020,ACTIVE,Silver,Delhi,Delhi,India,customer3895@mail.com,-9383141398,27:44.8,N
3896,CUST003896,Customer_3896,07-10-1989,F,Passport,KYC00003896,25-03-2023,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3896@mail.com,-9543124501,27:44.8,N
3897,CUST003897,Customer_3897,17-12-2002,M,Passport,KYC00003897,22-07-2019,ACTIVE,Silver,Bengaluru,Karnataka,India,customer3897@mail.com,-9929036056,27:44.8,Y
3898,CUST003898,Customer_3898,08-02-1985,F,PAN,KYC00003898,01-12-2018,INACTIVE,Gold,Mumbai,Maharashtra,India,customer3898@mail.com,-9230528527,27:44.8,N
3899,CUST003899,Customer_3899,31-12-1986,M,PAN,KYC00003899,30-09-2019,ACTIVE,Gold,Delhi,Delhi,India,customer3899@mail.com,-9381103841,27:44.8,Y
3900,CUST003900,Customer_3900,29-04-2012,F,Passport,KYC00003900,04-09-2020,INACTIVE,Platinum,Hyderabad,Telangana,India,customer3900@mail.com,-9303231516,27:44.8,N
3901,CUST003901,Customer_3901,04-07-2011,M,Aadhaar,KYC00003901,10-03-2023,INACTIVE,Gold,Hyderabad,Telangana,India,customer3901@mail.com,-9116052919,27:44.8,Y
3902,CUST003902,Customer_3902,10-04-1994,M,Passport,KYC00003902,30-05-2024,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer3902@mail.com,-9292935064,27:44.8,N
3903,CUST003903,Customer_3903,08-02-2008,M,Passport,KYC00003903,06-07-2022,INACTIVE,Silver,Mumbai,Maharashtra,India,customer3903@mail.com,-9287695218,27:44.8,N
3904,CUST003904,Customer_3904,13-12-1994,F,Passport,KYC00003904,01-12-2020,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3904@mail.com,-9300252842,27:44.8,N
3905,CUST003905,Customer_3905,01-10-2011,F,Aadhaar,KYC00003905,23-11-2020,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer3905@mail.com,-9658599223,27:44.8,N
3906,CUST003906,Customer_3906,01-06-2012,F,Passport,KYC00003906,08-03-2026,INACTIVE,Platinum,Mumbai,Maharashtra,India,customer3906@mail.com,-9221295817,27:44.8,Y
3907,CUST003907,Customer_3907,12-01-1998,M,PAN,KYC00003907,09-07-2018,INACTIVE,Gold,Kolkata,West Bengal,India,customer3907@mail.com,-9126100617,27:44.8,Y
3908,CUST003908,Customer_3908,16-05-2009,F,Aadhaar,KYC00003908,15-12-2018,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3908@mail.com,-9854282619,27:44.8,N
3909,CUST003909,Customer_3909,08-10-2013,M,Passport,KYC00003909,11-05-2022,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer3909@mail.com,-9669777410,27:44.8,N
3910,CUST003910,Customer_3910,04-07-1986,M,Aadhaar,KYC00003910,21-06-2024,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3910@mail.com,-9263148597,27:44.8,Y
3911,CUST003911,Customer_3911,13-02-1996,F,PAN,KYC00003911,01-04-2023,ACTIVE,Silver,Hyderabad,Telangana,India,customer3911@mail.com,-9542871498,27:44.8,Y
3912,CUST003912,Customer_3912,19-12-2001,F,Passport,KYC00003912,03-04-2018,ACTIVE,Silver,Hyderabad,Telangana,India,customer3912@mail.com,-9304291966,27:44.8,N
3913,CUST003913,Customer_3913,27-06-1997,M,Passport,KYC00003913,28-01-2018,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3913@mail.com,-9443033504,27:44.8,N
3914,CUST003914,Customer_3914,11-12-2011,F,Aadhaar,KYC00003914,20-07-2020,INACTIVE,Platinum,Hyderabad,Telangana,India,customer3914@mail.com,-9309986619,27:44.8,N
3915,CUST003915,Customer_3915,18-02-2010,F,Aadhaar,KYC00003915,04-10-2018,ACTIVE,Gold,Delhi,Delhi,India,customer3915@mail.com,-9872891791,27:44.8,N
3916,CUST003916,Customer_3916,30-12-1987,M,PAN,KYC00003916,18-05-2023,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3916@mail.com,-9589679449,27:44.8,Y
3917,CUST003917,Customer_3917,02-11-2007,F,PAN,KYC00003917,25-12-2021,INACTIVE,Platinum,Mumbai,Maharashtra,India,customer3917@mail.com,-9597160015,27:44.8,N
3918,CUST003918,Customer_3918,21-10-1988,M,Aadhaar,KYC00003918,25-03-2024,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3918@mail.com,-9272193438,27:44.8,Y
3919,CUST003919,Customer_3919,16-07-1985,M,Passport,KYC00003919,25-06-2018,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3919@mail.com,-9367624387,27:44.8,Y
3920,CUST003920,Customer_3920,17-12-2006,M,Passport,KYC00003920,12-11-2019,ACTIVE,Platinum,Hyderabad,Telangana,India,customer3920@mail.com,-9699813000,27:44.8,Y
3921,CUST003921,Customer_3921,31-01-2005,M,PAN,KYC00003921,30-03-2019,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer3921@mail.com,-9833313935,27:44.8,Y
3922,CUST003922,Customer_3922,15-11-1991,F,PAN,KYC00003922,12-01-2026,INACTIVE,Gold,Kolkata,West Bengal,India,customer3922@mail.com,-9918724495,27:44.8,N
3923,CUST003923,Customer_3923,26-10-1999,M,PAN,KYC00003923,11-01-2018,INACTIVE,Silver,Chennai,Tamil Nadu,India,customer3923@mail.com,-9107068888,27:44.8,Y
3924,CUST003924,Customer_3924,25-04-2004,M,Passport,KYC00003924,23-04-2021,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3924@mail.com,-9604615932,27:44.8,N
3925,CUST003925,Customer_3925,12-04-1987,F,Passport,KYC00003925,13-01-2026,ACTIVE,Gold,Hyderabad,Telangana,India,customer3925@mail.com,-9758280955,27:44.8,N
3926,CUST003926,Customer_3926,23-05-2012,F,Aadhaar,KYC00003926,29-09-2018,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer3926@mail.com,-9885301311,27:44.8,N
3927,CUST003927,Customer_3927,22-01-1999,M,Passport,KYC00003927,15-12-2025,ACTIVE,Silver,Bengaluru,Karnataka,India,customer3927@mail.com,-9490232231,27:44.8,Y
3928,CUST003928,Customer_3928,11-03-2007,M,Passport,KYC00003928,28-05-2021,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3928@mail.com,-9238403030,27:44.8,Y
3929,CUST003929,Customer_3929,04-12-1991,M,Passport,KYC00003929,15-07-2018,ACTIVE,Silver,Delhi,Delhi,India,customer3929@mail.com,-9549190768,27:44.8,Y
3930,CUST003930,Customer_3930,16-03-1990,M,PAN,KYC00003930,12-08-2021,ACTIVE,Silver,Delhi,Delhi,India,customer3930@mail.com,-9900820433,27:44.8,Y
3931,CUST003931,Customer_3931,15-09-1992,F,Passport,KYC00003931,07-08-2019,ACTIVE,Silver,Kolkata,West Bengal,India,customer3931@mail.com,-9590588940,27:44.8,N
3932,CUST003932,Customer_3932,05-12-2009,M,Aadhaar,KYC00003932,05-06-2024,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer3932@mail.com,-9132358050,27:44.8,Y
3933,CUST003933,Customer_3933,12-12-2001,M,PAN,KYC00003933,25-09-2022,INACTIVE,Platinum,Delhi,Delhi,India,customer3933@mail.com,-9513934862,27:44.8,N
3934,CUST003934,Customer_3934,15-11-1997,M,PAN,KYC00003934,25-04-2020,ACTIVE,Gold,Hyderabad,Telangana,India,customer3934@mail.com,-9501382130,27:44.8,N
3935,CUST003935,Customer_3935,19-01-1987,M,Aadhaar,KYC00003935,12-02-2019,INACTIVE,Gold,Bengaluru,Karnataka,India,customer3935@mail.com,-9383363811,27:44.8,N
3936,CUST003936,Customer_3936,16-07-1985,F,Aadhaar,KYC00003936,18-09-2021,ACTIVE,Silver,Kolkata,West Bengal,India,customer3936@mail.com,-9453473388,27:44.8,Y
3937,CUST003937,Customer_3937,07-06-2002,F,PAN,KYC00003937,04-07-2024,INACTIVE,Platinum,Delhi,Delhi,India,customer3937@mail.com,-9282489198,27:44.8,Y
3938,CUST003938,Customer_3938,24-12-1989,F,PAN,KYC00003938,03-05-2019,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3938@mail.com,-9441289960,27:44.8,Y
3939,CUST003939,Customer_3939,10-07-2011,F,Passport,KYC00003939,05-06-2024,INACTIVE,Silver,Hyderabad,Telangana,India,customer3939@mail.com,-9884698905,27:44.8,Y
3940,CUST003940,Customer_3940,19-12-1998,M,Passport,KYC00003940,19-09-2021,ACTIVE,Silver,Kolkata,West Bengal,India,customer3940@mail.com,-9849612252,27:44.8,Y
3941,CUST003941,Customer_3941,18-06-1991,M,Passport,KYC00003941,13-03-2024,ACTIVE,Gold,Hyderabad,Telangana,India,customer3941@mail.com,-9640322185,27:44.8,Y
3942,CUST003942,Customer_3942,25-03-2013,F,Passport,KYC00003942,30-05-2021,ACTIVE,Gold,Delhi,Delhi,India,customer3942@mail.com,-9390998184,27:44.8,Y
3943,CUST003943,Customer_3943,23-11-1997,F,Aadhaar,KYC00003943,16-12-2019,ACTIVE,Platinum,Hyderabad,Telangana,India,customer3943@mail.com,-9826238274,27:44.8,Y
3944,CUST003944,Customer_3944,01-07-2000,M,PAN,KYC00003944,23-12-2018,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer3944@mail.com,-9933538708,27:44.8,Y
3945,CUST003945,Customer_3945,29-06-1998,F,PAN,KYC00003945,12-03-2023,INACTIVE,Platinum,Bengaluru,Karnataka,India,customer3945@mail.com,-9683361554,27:44.8,Y
3946,CUST003946,Customer_3946,23-12-1985,M,PAN,KYC00003946,29-12-2022,ACTIVE,Platinum,Delhi,Delhi,India,customer3946@mail.com,-9730888799,27:44.8,Y
3947,CUST003947,Customer_3947,21-01-1985,F,Aadhaar,KYC00003947,26-12-2023,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer3947@mail.com,-9915219394,27:44.8,N
3948,CUST003948,Customer_3948,19-07-2008,F,PAN,KYC00003948,21-06-2021,ACTIVE,Silver,Kolkata,West Bengal,India,customer3948@mail.com,-9754072103,27:44.8,Y
3949,CUST003949,Customer_3949,25-11-1998,F,Passport,KYC00003949,13-03-2026,ACTIVE,Platinum,Bengaluru,Karnataka,India,customer3949@mail.com,-9294397297,27:44.8,Y
3950,CUST003950,Customer_3950,26-12-1999,F,Aadhaar,KYC00003950,08-08-2021,INACTIVE,Gold,Bengaluru,Karnataka,India,customer3950@mail.com,-9743798723,27:44.8,Y
3951,CUST003951,Customer_3951,13-08-1992,F,Passport,KYC00003951,24-02-2024,ACTIVE,Silver,Kolkata,West Bengal,India,customer3951@mail.com,-9860897597,27:44.8,N
3952,CUST003952,Customer_3952,23-02-2005,F,PAN,KYC00003952,17-12-2022,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3952@mail.com,-9923618182,27:44.8,Y
3953,CUST003953,Customer_3953,14-08-2001,M,Passport,KYC00003953,23-05-2024,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3953@mail.com,-9712505344,27:44.8,N
3954,CUST003954,Customer_3954,21-01-1989,F,Passport,KYC00003954,19-11-2019,ACTIVE,Silver,Kolkata,West Bengal,India,customer3954@mail.com,-9933854543,27:44.8,Y
3955,CUST003955,Customer_3955,01-03-2001,F,PAN,KYC00003955,01-02-2018,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3955@mail.com,-9592317397,27:44.8,N
3956,CUST003956,Customer_3956,28-04-1987,M,Passport,KYC00003956,11-09-2023,ACTIVE,Silver,Hyderabad,Telangana,India,customer3956@mail.com,-9837509262,27:44.8,N
3957,CUST003957,Customer_3957,05-09-2001,M,Passport,KYC00003957,24-04-2019,ACTIVE,Platinum,Bengaluru,Karnataka,India,customer3957@mail.com,-9998830843,27:44.8,N
3958,CUST003958,Customer_3958,30-10-2010,M,Aadhaar,KYC00003958,07-03-2019,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3958@mail.com,-9522997577,27:44.8,Y
3959,CUST003959,Customer_3959,23-08-1993,F,Passport,KYC00003959,25-01-2024,ACTIVE,Silver,Mumbai,Maharashtra,India,customer3959@mail.com,-9651220322,27:44.8,N
3960,CUST003960,Customer_3960,30-12-2012,F,Passport,KYC00003960,24-04-2025,ACTIVE,Platinum,Hyderabad,Telangana,India,customer3960@mail.com,-9929968088,27:44.8,N
3961,CUST003961,Customer_3961,23-12-2009,F,Aadhaar,KYC00003961,24-10-2025,ACTIVE,Silver,Mumbai,Maharashtra,India,customer3961@mail.com,-9864250969,27:44.8,Y
3962,CUST003962,Customer_3962,07-05-1984,F,PAN,KYC00003962,27-07-2023,ACTIVE,Platinum,Hyderabad,Telangana,India,customer3962@mail.com,-9725339023,27:44.8,N
3963,CUST003963,Customer_3963,11-03-1998,F,Passport,KYC00003963,16-03-2025,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3963@mail.com,-9397537831,27:44.8,Y
3964,CUST003964,Customer_3964,08-06-2004,F,Passport,KYC00003964,29-11-2019,INACTIVE,Silver,Kolkata,West Bengal,India,customer3964@mail.com,-9514036229,27:44.8,N
3965,CUST003965,Customer_3965,06-07-2013,M,Aadhaar,KYC00003965,26-01-2023,ACTIVE,Platinum,Bengaluru,Karnataka,India,customer3965@mail.com,-9217172166,27:44.8,N
3966,CUST003966,Customer_3966,16-10-1995,M,Aadhaar,KYC00003966,02-07-2024,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3966@mail.com,-9653755083,27:44.8,N
3967,CUST003967,Customer_3967,24-09-2012,M,Aadhaar,KYC00003967,18-10-2024,INACTIVE,Gold,Hyderabad,Telangana,India,customer3967@mail.com,-9643615590,27:44.8,N
3968,CUST003968,Customer_3968,04-12-2006,M,Passport,KYC00003968,29-07-2023,ACTIVE,Gold,Delhi,Delhi,India,customer3968@mail.com,-9815104609,27:44.8,Y
3969,CUST003969,Customer_3969,24-07-2005,F,PAN,KYC00003969,09-06-2021,ACTIVE,Gold,Delhi,Delhi,India,customer3969@mail.com,-9844557896,27:44.8,Y
3970,CUST003970,Customer_3970,12-01-2004,M,Passport,KYC00003970,24-03-2023,INACTIVE,Gold,Kolkata,West Bengal,India,customer3970@mail.com,-9200845127,27:44.8,Y
